Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2015-10-02,Uluru,14.7,35.8,0,NA,NA,ENE,37,E,NE,17,9,13,6,1026.6,1021.7,NA,NA,26.9,34.1,No,0,No
2015-10-03,Uluru,12.5,34.7,0,NA,NA,NE,41,E,ESE,15,17,9,4,1025.8,1020.3,NA,NA,25.8,33.6,No,0,No
2015-10-04,Uluru,13.7,35.3,0,NA,NA,E,41,NE,E,15,22,13,8,1022.7,1017.7,NA,NA,27.4,34.5,No,0,No
2015-10-05,Uluru,13.9,34.2,0,NA,NA,NNE,48,NNE,N,9,20,11,6,1020.3,1013.7,NA,NA,26,33,No,0,No
2015-10-06,Uluru,12.2,36.6,0,NA,NA,S,52,SSW,S,6,13,10,5,1016,1012.7,NA,NA,25.6,35.8,No,0,No
2015-10-07,Uluru,16,33.2,0,NA,NA,ESE,44,ESE,E,31,20,35,17,1022.5,1017.6,NA,NA,20.6,31.9,No,0,No
2015-10-08,Uluru,18.4,35.7,0,NA,NA,ENE,46,E,SE,30,9,18,9,1022.6,1017.5,NA,NA,27.6,33.4,No,0,No
2015-10-09,Uluru,17.5,36.4,0,NA,NA,NE,46,ENE,ENE,26,22,11,7,1022.4,1017.7,NA,NA,29.6,35.5,No,0,No
2015-10-10,Uluru,15.5,36.5,0,NA,NA,ENE,44,ESE,ENE,7,20,15,9,1022.1,1017.5,NA,NA,28,35.9,No,0,No
2015-10-11,Uluru,15.9,37.3,0,NA,NA,SE,48,ESE,SE,11,11,12,8,1019.4,1015.1,NA,NA,29.7,35.5,No,0,No
2015-10-12,Uluru,16.7,36,0,NA,NA,ESE,46,E,ENE,31,7,6,7,1020.3,1015.5,NA,NA,28.4,35.5,No,0,No
2015-10-13,Uluru,19.1,36.6,0,NA,NA,E,46,E,NE,37,22,19,9,1019.3,1014.5,NA,NA,26.1,35.3,No,0,No
2015-10-14,Uluru,18.8,38.9,0,NA,NA,WNW,37,ENE,NNW,24,19,15,8,1017.2,1012.2,NA,NA,28.8,38.4,No,0,No
2015-10-15,Uluru,19,40.4,0,NA,NA,NW,39,NW,NNE,11,4,11,7,1015.1,1010.5,NA,3,30.7,38.1,No,0,No
2015-10-16,Uluru,24.9,39.9,0,NA,NA,S,69,SE,NE,37,17,23,8,1015.2,1010.9,NA,7,30.5,36.7,No,0,No
2015-10-17,Uluru,23.2,39.8,0,NA,NA,N,65,ESE,E,33,22,26,10,1017.4,1012.4,NA,NA,29.1,39,No,0,No
2015-10-18,Uluru,21.8,39.1,0,NA,NA,NE,41,NE,E,22,11,14,9,1018.8,1013.8,NA,NA,31.3,38.2,No,0,No
2015-10-19,Uluru,18.2,38.6,0,NA,NA,WNW,46,NNW,WSW,26,19,10,9,1017.1,1012.5,NA,8,32,36.6,No,0,No
2015-10-20,Uluru,25.2,38.6,0,NA,NA,SSE,48,SSW,WSW,17,19,35,15,1016.2,1011.1,3,4,29.4,36.7,No,0,No
2015-10-21,Uluru,18.5,34.4,0,NA,NA,E,43,E,E,28,22,29,16,1019.3,1013.8,NA,NA,24.4,32.8,No,0,No
2015-10-22,Uluru,19.1,36.1,0,NA,NA,E,50,E,NE,30,20,24,10,1018.6,1013.8,NA,NA,27.2,35.2,No,0,No
2015-10-23,Uluru,18.2,38,0,NA,NA,ENE,44,ENE,NNW,31,9,13,8,1017,1011.7,NA,5,29,36.1,No,0,No
2015-10-24,Uluru,22.7,36.6,0,NA,NA,ENE,48,SSW,NE,20,13,11,15,1017.7,1011.8,7,8,26.3,34.5,No,0,No
2015-10-25,Uluru,22.6,39.2,0,NA,NA,NW,56,ENE,NE,11,6,25,7,1015.8,1010.7,NA,NA,30.5,38,No,0,No
2015-10-26,Uluru,26.3,38.2,0,NA,NA,WSW,50,S,E,15,15,20,11,1015.4,1012.3,7,2,31.4,36.9,No,0,No
2015-10-27,Uluru,24.3,38.2,0,NA,NA,E,43,E,SSE,28,9,22,10,1016.9,1012.5,7,7,28.8,37.7,No,0,No
2015-10-28,Uluru,23,39.9,0,NA,NA,WNW,54,ENE,NW,31,30,16,12,1015.3,1011.1,NA,3,30.9,37.9,No,0.4,No
2015-10-29,Uluru,23.4,32.5,0.4,NA,NA,N,56,NNW,S,13,15,38,25,1016.6,1013.9,7,8,27.6,31.2,No,0,No
2015-10-30,Uluru,21.8,37.8,0,NA,NA,SW,57,ENE,ESE,7,9,34,16,1015,1010.2,NA,3,28,36.3,No,1,No
2015-10-31,Uluru,21.4,39.8,1,NA,NA,WSW,39,WNW,WSW,24,9,32,9,1012.4,1007.7,NA,2,31.1,39,No,0,No
2015-11-01,Uluru,22.6,40.3,0,NA,NA,E,43,ESE,SE,28,19,14,9,1011.7,1006.7,NA,NA,32.2,38.6,No,0,No
2015-11-02,Uluru,26.4,43.7,0,NA,NA,WNW,69,NE,NW,30,35,20,7,1005.8,1000.3,NA,NA,32.7,41.4,No,0.8,No
2015-11-04,Uluru,16,33.4,NA,NA,NA,WSW,41,SW,WNW,17,19,40,13,1011.9,1007.2,NA,NA,22.5,32.9,NA,0,No
2015-11-05,Uluru,14.1,35.4,0,NA,NA,E,30,ENE,ESE,19,15,35,12,1013.8,1008.8,NA,NA,23.6,33.6,No,0,No
2015-11-06,Uluru,18.3,39.8,0,NA,NA,S,39,E,SE,19,11,20,7,1012.1,1006.7,NA,NA,28.9,38.4,No,0,No
2015-11-07,Uluru,25.1,41.4,0,NA,NA,N,46,ENE,NNE,26,19,17,10,1011.9,1007.2,NA,6,31.2,39,No,0,No
2015-11-08,Uluru,27.5,32.3,0,NA,NA,W,44,S,WSW,13,26,19,40,1015.9,1013.7,7,6,28.7,28.3,No,0,No
2015-11-09,Uluru,19.9,34.4,0,NA,NA,NNE,44,SE,NE,9,17,58,17,1014.5,1010.8,7,8,23.4,32,No,0,No
2015-11-10,Uluru,20.1,34.4,0,NA,NA,SW,39,SW,NNW,11,11,46,27,1011.6,1009.5,1,7,26.3,30.5,No,0,No
2015-11-11,Uluru,18,39,0,NA,NA,NE,35,ENE,ESE,9,13,18,10,1012,1008.4,NA,NA,31.9,37,No,0,No
2015-11-12,Uluru,22.7,41.2,0,NA,NA,NW,46,ESE,WSW,19,11,15,8,1013.7,1009.8,NA,1,33.7,40.5,No,0,No
2015-11-13,Uluru,24.8,37.5,0,NA,NA,SE,48,ESE,E,28,24,20,9,1016.4,1011.7,NA,NA,29,37.3,No,0,No
2015-11-14,Uluru,21.3,34.6,0,NA,NA,ESE,48,E,SSE,30,19,17,10,1016.2,1011.9,5,6,26.7,33.5,No,0,No
2015-11-15,Uluru,18.9,35.3,0,NA,NA,E,44,E,SSW,30,24,12,7,1015.2,1010.8,NA,NA,26.5,34.1,No,0,No
2015-11-16,Uluru,15.7,37.7,0,NA,NA,NE,31,NE,SSW,15,9,11,5,1013.4,1009.4,NA,NA,27.4,35.8,No,0,No
2015-11-17,Uluru,18.4,40.7,0,NA,NA,SE,44,NNE,SSE,11,9,9,6,1013.8,1009.5,NA,NA,30.2,39.5,No,0,No
2015-11-18,Uluru,19.6,42.2,0,NA,NA,ESE,39,NNE,NE,19,22,8,5,1014.3,1009.5,NA,NA,32.8,40.4,No,0,No
2015-11-19,Uluru,20.5,42.9,0,NA,NA,WNW,50,N,N,17,19,7,4,1012.8,1008.4,NA,NA,34.9,41.1,No,0,No
2015-11-20,Uluru,25.9,39.1,0,NA,NA,S,57,SSE,SSE,35,30,36,17,1014.5,1010.4,NA,NA,28.2,37.5,No,0,No
2015-11-21,Uluru,20.8,37.3,0,NA,NA,E,50,ESE,E,31,20,24,11,1018.8,1013.4,NA,NA,26.2,35.6,No,0,No
2015-11-22,Uluru,20.5,38.5,0,NA,NA,E,44,E,SE,33,15,16,9,1016.6,1011.8,NA,NA,28.4,37.4,No,0,No
2015-11-23,Uluru,22.2,37.9,0,NA,NA,E,44,E,NE,30,17,13,9,1016.3,1011.6,NA,NA,29.8,36.7,No,0,No
2015-11-24,Uluru,22.7,39.3,0,NA,NA,ENE,43,NE,N,26,13,14,8,1014,1008,NA,NA,29.7,36.5,No,0,No
2015-11-25,Uluru,23.1,41.9,0,NA,NA,SW,69,NNW,NW,20,33,7,8,1006.1,1002.7,1,5,35.5,40.1,No,0,No
2015-11-26,Uluru,23.4,33.9,0,NA,NA,ENE,43,ESE,E,17,17,35,23,1013.1,1010.2,NA,8,27.5,31.8,No,0,No
2015-11-27,Uluru,21.3,37,0,NA,NA,ENE,46,E,S,31,11,22,14,1013.9,1009.7,NA,NA,27.7,36.2,No,0,No
2015-11-28,Uluru,22.6,39.8,0,NA,NA,W,46,NE,WNW,17,20,16,12,1013.1,1008.6,1,8,30.5,37.4,No,0,No
2015-11-29,Uluru,22.2,40.6,0,NA,NA,WSW,57,WNW,SE,9,19,21,20,1010.4,1006.6,NA,7,34.9,34.5,No,0,No
2015-11-30,Uluru,20.4,41,0,NA,NA,SW,54,NW,SW,17,39,30,16,1008.2,1004.4,2,3,31.2,35.2,No,0.4,No
2015-12-01,Uluru,19.4,37.1,0.4,NA,NA,ESE,61,ESE,SE,28,15,24,14,1012.8,1010,NA,NA,28.3,35.8,No,0,No
2015-12-02,Uluru,22.9,32.9,0,NA,NA,E,52,E,ESE,28,20,23,17,1018.4,1015,NA,1,25.2,31.4,No,0,No
2015-12-03,Uluru,17.7,37.2,0,NA,NA,NE,39,ENE,W,24,7,17,7,1018.3,1012.1,NA,NA,25.9,35.5,No,0,No
2015-12-04,Uluru,20.4,39.7,0,NA,NA,SSW,33,SSW,NNW,22,20,10,8,1015.1,1009.8,NA,NA,27.6,37.8,No,0,No
2015-12-05,Uluru,20,44.1,0,NA,NA,NNW,57,NE,N,24,24,9,10,1010.5,1005.3,NA,2,36.1,41.5,No,0,No
2015-12-06,Uluru,26.6,34.3,0,NA,NA,WNW,61,N,NNW,11,13,47,35,1011.7,1009.6,7,8,28.5,32.6,No,15.2,Yes
2015-12-07,Uluru,19.9,34.2,15.2,NA,NA,WSW,56,NE,NNW,22,19,92,49,1012.9,1009,7,2,21.9,31.9,Yes,4.6,Yes
2015-12-08,Uluru,19.8,37.1,4.6,NA,NA,NW,37,NW,NNW,17,11,67,26,1013.2,1009.9,NA,7,25.4,35.8,Yes,0.2,No
2015-12-09,Uluru,24.9,40.1,0.2,NA,NA,SSW,57,E,ESE,30,7,25,12,1013.7,1009.4,NA,2,32.1,39,No,0,No
2015-12-10,Uluru,26.9,39.3,0,NA,NA,N,61,ENE,S,17,11,27,19,1012.1,1008.4,8,8,33.2,37.6,No,0,No
2015-12-11,Uluru,24.4,39.4,0,NA,NA,SSW,46,E,SSW,9,30,38,21,1010.3,1006.4,NA,5,31.3,37,No,0,No
2015-12-12,Uluru,24.1,36.2,0,NA,NA,ENE,41,E,NE,22,15,35,20,1012.6,1008.1,NA,NA,27.8,35.1,No,0,No
2015-12-13,Uluru,25.7,40.2,0,NA,NA,SW,69,NE,WSW,26,9,24,13,1010.1,1005.7,NA,4,32.8,39.1,No,0,No
2015-12-14,Uluru,30.2,39.5,0,NA,NA,W,44,NNW,W,19,20,26,20,1008,1005.3,7,1,33.1,38.1,No,3.8,Yes
2015-12-15,Uluru,23.5,32.1,3.8,NA,NA,E,33,NA,NE,0,19,62,39,1010.9,1009.1,1,2,25.9,30.5,Yes,0,No
2015-12-16,Uluru,19.4,37.7,0,NA,NA,E,43,E,ENE,11,4,34,21,1010.3,1005.7,NA,1,29.4,35.4,No,0,No
2015-12-17,Uluru,22.2,39.4,0,NA,NA,E,59,NE,ESE,13,20,37,20,1008.8,1004.9,NA,NA,29.9,36.8,No,0,No
2015-12-18,Uluru,22.8,39.4,0,NA,NA,NE,41,N,E,9,20,42,22,1008.4,1004.1,NA,8,29.6,36.6,No,0,No
2015-12-19,Uluru,23.4,39.9,0,NA,NA,ENE,39,NNW,NW,15,6,44,18,1005.8,1000.8,NA,7,30.7,38.6,No,0,No
2015-12-20,Uluru,23.8,30.3,0,NA,NA,SSE,43,ESE,NNE,13,20,66,63,1006.9,1004.9,6,5,25.7,28.9,No,4.8,Yes
2015-12-21,Uluru,23.6,34.6,4.8,NA,NA,E,44,ESE,ESE,30,17,64,43,1009.7,1007.5,2,2,26.4,32.2,Yes,0,No
2015-12-23,Uluru,24,38.5,NA,NA,NA,ENE,39,ENE,NE,24,9,51,25,1010.6,1005,NA,7,29,36.5,NA,0,No
2015-12-24,Uluru,28.2,39.5,0,NA,NA,SW,83,ENE,N,28,7,35,21,1005.9,1001,7,7,30.6,38.1,No,2,Yes
2015-12-25,Uluru,23.4,41.4,2,NA,NA,S,67,NNE,SW,9,15,49,20,1003.4,999.8,NA,2,30.5,39.5,Yes,0.2,No
2015-12-26,Uluru,18,34.2,0.2,NA,NA,SSE,52,SSE,SE,28,22,51,29,1010.6,1007,NA,NA,21.1,32,No,0,No
2015-12-27,Uluru,20.5,34.7,0,NA,NA,E,52,ESE,E,35,20,23,12,1013.2,1010.1,NA,NA,24.3,33,No,0,No
2015-12-28,Uluru,18,36.4,0,NA,NA,ESE,54,E,ESE,30,31,17,7,1014.7,1010.9,NA,NA,26.7,35,No,0,No
2015-12-29,Uluru,17.5,37.1,0,NA,NA,E,56,E,SE,33,22,12,7,1012.6,1007.5,NA,NA,28.1,34.7,No,0,No
2015-12-30,Uluru,20,38.9,0,NA,NA,E,59,E,SSE,20,17,12,12,1007.2,1002.6,NA,1,31.3,38.4,No,0,No
2015-12-31,Uluru,19.3,37.4,0,NA,NA,SE,56,ESE,S,20,28,46,18,1007.3,1003.7,NA,NA,25.8,35.8,No,0,No
2016-01-01,Uluru,18.7,37.3,0,NA,NA,SE,56,S,SSE,17,33,45,17,1009.9,1006.3,NA,NA,25.8,35.5,No,0,No
2016-01-02,Uluru,20,38.5,0,NA,NA,SE,50,E,SSE,19,22,40,15,1012.1,1007.5,NA,NA,26.5,35.9,No,0,No
2016-01-03,Uluru,20.6,39.9,0,NA,NA,SSW,54,ESE,SW,13,17,25,13,1010.8,1007.1,NA,NA,31.2,38.3,No,0,No
2016-01-04,Uluru,21,39.9,0,NA,NA,SSW,54,SE,SSW,22,20,17,11,1011.4,1007.6,NA,4,30.8,38,No,0,No
2016-01-05,Uluru,21.3,39.5,0,NA,NA,SSW,46,E,SE,28,17,13,8,1012.2,1008.2,NA,NA,30,37.2,No,0,No
2016-01-06,Uluru,20.7,41.3,0,NA,NA,SE,41,ENE,SSE,20,13,13,9,1012.4,1008.9,NA,NA,30.9,40.5,No,0,No
2016-01-07,Uluru,23.9,39,0,NA,NA,ESE,56,ESE,NE,13,7,16,11,1013.4,1009.5,NA,1,32.6,37.5,No,0,No
2016-01-09,Uluru,28.8,38.4,NA,NA,NA,NW,48,ENE,NNW,26,26,17,13,1013.7,1011,8,6,32.8,36.8,NA,0,No
2016-01-10,Uluru,27.8,40.7,0,NA,NA,WNW,56,S,NW,20,31,18,15,1013.3,1009.3,6,5,31,39.3,No,0,No
2016-01-11,Uluru,28.4,38.2,0,NA,NA,NNW,43,WSW,SW,22,19,40,23,1010.5,1008.2,5,6,30.6,35.2,No,0,No
2016-01-12,Uluru,25.7,38,0,NA,NA,SSW,57,NNW,NNW,13,20,42,25,1010.4,1007.8,5,1,30.9,36.4,No,0.4,No
2016-01-13,Uluru,21.7,39.4,0.4,NA,NA,S,56,NW,WSW,4,6,44,25,1012.2,1008.3,8,1,30.5,37,No,0,No
2016-01-14,Uluru,21.6,26.3,0,NA,NA,SSE,63,SSE,SE,19,33,68,55,1016.4,1015.7,8,8,23,24.2,No,0,No
2016-01-15,Uluru,18.8,30.4,0,NA,NA,E,52,ESE,ESE,30,20,60,37,1019.4,1015.1,7,NA,20.6,28.7,No,0,No
2016-01-16,Uluru,20,33.3,0,NA,NA,ENE,31,E,ESE,20,13,29,18,1016.5,1012,NA,NA,23.4,31.9,No,0,No
2016-01-17,Uluru,21.4,36.8,0,NA,NA,ENE,30,E,SSW,22,15,20,12,1013.7,1008.8,5,6,26.7,35.4,No,0,No
2016-01-18,Uluru,24.7,40.2,0,NA,NA,E,33,ENE,N,22,22,25,14,1010,1006.2,3,8,29.7,37.8,No,0,No
2016-01-19,Uluru,24.6,35.6,0,NA,NA,W,46,NNW,SW,11,2,36,46,1009.8,1009.6,NA,8,31.5,30.9,No,0,No
2016-01-21,Uluru,22.4,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,40,1010.9,1006.2,4,NA,25.1,35.7,NA,1.8,Yes
2016-01-22,Uluru,23.1,39.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,69,34,1010.7,1007.6,NA,1,28.5,38.3,Yes,0,No
2016-01-23,Uluru,24.1,37.4,0,NA,NA,NA,NA,NA,NA,NA,NA,44,29,1013.8,1010.1,NA,1,29.1,35.2,No,0,No
2016-01-24,Uluru,25.1,38.3,0,NA,NA,NA,NA,NA,NA,NA,NA,35,19,1013.3,1009,5,NA,28.4,36.7,No,0,No
2016-01-25,Uluru,23.5,35.9,0,NA,NA,NA,NA,NA,NA,NA,NA,23,13,1012,1009.3,NA,6,28.6,34.8,No,0,No
2016-01-26,Uluru,22.7,37.1,0,NA,NA,NA,NA,NA,NA,NA,NA,21,16,1009.6,1007.8,2,8,31.5,35,No,0,No
2016-01-27,Uluru,25.6,37.5,0,NA,NA,NA,NA,NA,NA,NA,NA,26,23,1009.6,1007.1,2,8,31.9,35,No,0,No
2016-01-28,Uluru,25.6,36.1,0,NA,NA,NA,NA,NA,NA,NA,NA,39,27,1010.9,1007.1,7,7,28.9,34.8,No,0,No
2016-01-29,Uluru,24.5,36.6,0,NA,NA,NA,NA,NA,NA,NA,NA,34,24,1010.7,1006.5,5,3,27.9,33.7,No,0,No
2016-01-30,Uluru,20,36.4,0,NA,NA,NA,NA,NA,NA,NA,NA,28,21,1009.1,1003.5,NA,1,25.9,35,No,0,No
2016-01-31,Uluru,24.9,37.8,0,NA,NA,NA,NA,NA,NA,NA,NA,45,50,1004.4,1000.2,NA,5,30,31.8,No,58.4,Yes
2016-02-03,Uluru,20.6,32.6,NA,NA,NA,S,39,SE,NE,24,13,50,32,1011.5,1008.7,NA,NA,22.6,30,NA,0,No
2016-02-04,Uluru,19.7,32.7,0,NA,NA,SSE,39,ESE,SSE,26,19,34,22,1014.3,1009.4,NA,NA,24.2,30.8,No,0,No
2016-02-05,Uluru,18,33.1,0,NA,NA,SSE,39,ESE,SE,26,15,28,16,1012.4,1008.3,NA,NA,25.4,31.1,No,0,No
2016-02-06,Uluru,18.2,36.3,0,NA,NA,E,44,SE,SSE,22,20,24,17,1010.8,1007.4,NA,NA,28,34.1,No,0,No
2016-02-08,Uluru,23.8,38.3,NA,NA,NA,NA,NA,ESE,ESE,17,26,27,16,1015.2,1010.8,NA,NA,30.6,36.1,NA,0,No
2016-02-09,Uluru,22.5,39,0,NA,NA,E,46,ESE,ENE,26,20,18,12,1014.1,1009.4,NA,2,31.6,37.8,No,0,No
2016-02-10,Uluru,21.6,39.9,0,NA,NA,SE,41,SE,SE,13,24,20,10,1012.2,1007.9,NA,NA,32.1,38.8,No,0,No
2016-02-11,Uluru,23,40.5,0,NA,NA,S,46,SE,NE,19,13,12,8,1011.5,1007.7,NA,NA,31.6,38.4,No,0,No
2016-02-12,Uluru,20.9,41.2,0,NA,NA,E,39,ESE,SE,24,15,11,9,1012.4,1007.9,NA,NA,32,39,No,0,No
2016-02-13,Uluru,22,42.3,0,NA,NA,SW,31,E,SSE,17,19,12,8,1011.1,1007,NA,NA,31.8,41,No,0,No
2016-02-14,Uluru,22.6,41.2,0,NA,NA,SE,43,SE,SE,22,13,25,7,1011.2,1006.9,NA,NA,30.5,39.9,No,0,No
2016-02-15,Uluru,23,37.9,0,NA,NA,SSE,41,SE,SSE,20,28,29,15,1013.8,1009.5,1,NA,28.4,35.8,No,0,No
2016-02-16,Uluru,21.3,34.8,0,NA,NA,E,43,ESE,E,28,20,28,18,1014.9,1011,NA,NA,25.8,34.1,No,0,No
2016-02-17,Uluru,19.8,35.9,0,NA,NA,E,43,E,ESE,30,11,24,16,1013.7,1008.8,NA,NA,26.6,34.3,No,0,No
2016-02-18,Uluru,20.6,39.1,0,NA,NA,NNW,39,E,NW,20,9,20,13,1009.1,1003.9,1,1,28.9,37.8,No,0,No
2016-02-19,Uluru,22.7,38.6,0,NA,NA,NW,46,ESE,NNW,11,19,28,24,1008.7,1005,NA,3,30.5,37.1,No,1,No
2016-02-20,Uluru,20.6,39.9,1,NA,NA,E,35,ESE,N,11,11,31,25,1012.9,1008.8,NA,NA,28.6,37.3,No,0,No
2016-02-21,Uluru,22.9,28.9,0,NA,NA,WNW,30,SSW,ESE,13,17,81,70,1015.2,1013,8,8,23.6,27,No,9,Yes
2016-02-22,Uluru,22.6,39.8,9,NA,NA,ENE,28,E,NNE,4,4,60,17,1015.2,1011.2,4,NA,27.8,38.3,Yes,0,No
2016-02-23,Uluru,23.4,41.3,0,NA,NA,SSW,44,S,ENE,19,6,42,17,1010.9,1006.2,NA,8,30.6,39.5,No,0,No
2016-02-24,Uluru,27.3,38.3,0,NA,NA,SSW,57,S,SSW,35,20,45,26,1008.3,1006,7,7,29.7,36.5,No,0,No
2016-02-25,Uluru,28,38.3,0,NA,NA,W,54,SSE,S,28,22,45,27,1011.5,1009.1,7,6,30,36.8,No,1.8,Yes
2016-02-26,Uluru,22,35.9,1.8,NA,NA,ESE,39,ESE,SE,28,20,44,28,1016.5,1013,NA,NA,26.9,34.7,Yes,0,No
2016-02-27,Uluru,21.7,37,0,NA,NA,E,39,ESE,SE,28,15,23,16,1016.9,1012.8,NA,NA,27.9,35.7,No,0,No
2016-02-28,Uluru,20.6,39.2,0,NA,NA,SSE,37,E,SE,22,13,20,13,1016.1,1011.6,NA,NA,28.8,37.4,No,0,No
2016-02-29,Uluru,21.7,39.1,0,NA,NA,E,35,E,SW,20,9,18,10,1015.3,1010.7,NA,NA,29.3,37.9,No,0,No
2016-03-01,Uluru,19.4,39.3,0,NA,NA,E,31,E,E,7,13,17,8,1013.2,1009.4,NA,NA,29.1,37.8,No,0,No
2016-03-02,Uluru,19.5,41,0,NA,NA,ESE,44,SE,E,11,9,13,10,1013.8,1009.9,NA,NA,31.6,40.2,No,0,No
2016-03-03,Uluru,27.7,41.5,0,NA,NA,ESE,46,ESE,ESE,31,13,30,14,1014.3,1009.6,NA,5,31.9,39.2,No,0,No
2016-03-04,Uluru,24.3,41.5,0,NA,NA,NE,39,ENE,S,24,11,32,13,1012.1,1006.5,1,NA,32,38.9,No,0,No
2016-03-05,Uluru,27,40,0,NA,NA,W,67,E,N,19,11,26,18,1010.4,1006.6,5,4,32.5,38.2,No,7.4,Yes
2016-03-06,Uluru,22.6,38.2,7.4,NA,NA,SE,54,E,NW,11,15,56,26,1010.7,1006.7,NA,1,28.2,36.9,Yes,0,No
2016-03-07,Uluru,22.5,37.3,0,NA,NA,ESE,43,SSE,N,15,9,60,32,1011.4,1007.9,NA,NA,27.2,35.2,No,7.4,Yes
2016-03-08,Uluru,21.6,34.4,7.4,NA,NA,SW,54,ESE,ENE,11,13,73,41,1011.5,1008.8,NA,1,25.7,33,Yes,2.2,Yes
2016-03-09,Uluru,20.9,33.1,2.2,NA,NA,E,39,WNW,SSE,20,11,73,45,1013.1,1009.4,6,NA,24.2,31.8,Yes,0.2,No
2016-03-10,Uluru,23.5,35.7,0.2,NA,NA,S,33,E,S,13,13,67,32,1013.9,1009.8,NA,8,27.3,34.2,No,0,No
2016-03-11,Uluru,24.3,36.9,0,NA,NA,S,33,ENE,ESE,20,15,55,28,1012.9,1008.7,NA,2,29.2,35.6,No,0,No
2016-03-12,Uluru,24.6,37,0,NA,NA,E,43,ENE,SE,24,13,53,26,1012.9,1008.8,NA,NA,29.8,36,No,0,No
2016-03-13,Uluru,26.1,36.9,0,NA,NA,SE,43,E,E,24,13,64,33,1011.9,1007.3,NA,1,28.4,35.8,No,1.4,Yes
2016-03-14,Uluru,20.8,33.3,1.4,NA,NA,SE,48,ESE,E,19,22,80,47,1012.4,1008.8,5,2,25,31.7,Yes,0,No
2016-03-15,Uluru,22.2,34.9,0,NA,NA,E,39,ESE,NE,22,17,69,37,1011.5,1007.1,3,NA,25.1,33.9,No,0,No
2016-03-16,Uluru,23.8,37.3,0,NA,NA,ENE,33,E,NNE,22,13,54,28,1009.4,1005,1,6,28.7,36.1,No,0,No
2016-03-17,Uluru,26.2,39.9,0,NA,NA,W,41,ENE,WSW,7,22,44,24,1007.1,1002.6,1,2,30.8,38.8,No,9.4,Yes
2016-03-18,Uluru,23,33.6,9.4,NA,NA,ESE,37,SSE,ESE,17,20,76,43,1009.8,1006.6,8,7,25.3,32.8,Yes,0,No
2016-03-19,Uluru,21.5,34,0,NA,NA,ESE,31,E,E,26,15,53,32,1012.3,1008.2,NA,5,24.1,32.4,No,0,No
2016-03-20,Uluru,22.5,35.9,0,NA,NA,S,35,ENE,N,22,6,30,32,1012.8,1008.3,NA,NA,26.5,34.4,No,0.4,No
2016-03-21,Uluru,22.5,33.2,0.4,NA,NA,ENE,31,E,WSW,24,7,24,23,1013.1,1010.3,1,NA,27.6,31.5,No,0,No
2016-03-22,Uluru,20.7,34.9,0,NA,NA,W,37,E,SSW,20,11,26,20,1012.5,1009.2,NA,6,26.2,33.3,No,0,No
2016-03-23,Uluru,22.2,35.4,0,NA,NA,WSW,37,NA,WNW,0,13,47,33,1013.7,1010.8,NA,NA,25.6,34.7,No,0,No
2016-03-24,Uluru,22.2,38.1,0,NA,NA,SSE,31,ESE,ESE,7,9,27,18,1016.5,1013,NA,NA,28.7,36.6,No,0,No
2016-03-25,Uluru,22.3,35.9,0,NA,NA,SSW,37,SSE,SSE,20,15,51,24,1018.5,1014.4,NA,1,26.4,35.6,No,0,No
2016-03-26,Uluru,19.1,33.7,0,NA,NA,ESE,33,ESE,ENE,24,20,48,29,1019.5,1014.8,NA,NA,24.5,32.4,No,0,No
2016-03-27,Uluru,18.5,35.1,0,NA,NA,ENE,33,E,SSW,22,11,34,22,1017.3,1011.9,NA,NA,24.5,34.4,No,0,No
2016-03-28,Uluru,22.6,32.1,0,NA,NA,SSE,33,ESE,SSE,22,15,33,27,1012.6,1009.7,8,8,25.7,30,No,0.4,No
2016-03-29,Uluru,16.8,29.9,0.4,NA,NA,S,33,SE,SE,19,15,69,38,1018.6,1015.3,NA,NA,20.9,28.9,No,0.2,No
2016-03-30,Uluru,14.7,29.2,0.2,NA,NA,SE,31,ESE,E,24,19,49,26,1021.4,1016.7,NA,NA,20.6,27.8,No,0,No
2016-03-31,Uluru,14.2,31.5,0,NA,NA,E,31,ENE,ENE,22,11,38,21,1018.5,1013.7,NA,NA,21,30.7,No,0,No
2016-04-01,Uluru,15.3,36.6,0,NA,NA,WSW,35,SE,W,11,11,29,17,1015.3,1011.6,NA,NA,22.4,35.1,No,0,No
2016-04-02,Uluru,17.1,37.1,0,NA,NA,SE,35,SE,SE,17,6,30,13,1018.6,1015,NA,NA,24.4,36.5,No,0,No
2016-04-03,Uluru,19.1,35.3,0,NA,NA,ENE,35,E,SE,17,13,25,13,1020.8,1017,NA,NA,26.1,34.3,No,0,No
2016-04-04,Uluru,18.2,35.7,0,NA,NA,E,30,ESE,SE,13,13,29,13,1018.6,1013.1,NA,NA,25,34.5,No,0,No
2016-04-05,Uluru,15.4,38.1,0,NA,NA,NW,33,SE,NNE,7,9,27,10,1014,1009.5,NA,NA,25.4,37.5,No,0,No
